Price,Close,High,Low,Open,Volume
Ticker,^SP500TR,^SP500TR,^SP500TR,^SP500TR,^SP500TR
Date,,,,,
2001-01-01,1902.550048828125,1913.1300048828125,1785.8599853515625,1785.8599853515625,0
2001-02-01,1729.0799560546875,1913.1099853515625,1729.0799560546875,1913.1099853515625,0
2001-03-01,1619.5400390625,1764.3900146484375,1559.6500244140625,1730.9200439453125,0
2001-04-01,1745.3900146484375,1750.97998046875,1540.1700439453125,1599.3599853515625,0
2001-05-01,1757.0899658203125,1836.02001953125,1741.3299560546875,1769.1199951171875,0
2001-06-01,1714.3199462890625,1795.9599609375,1691.5899658203125,1763.8699951171875,0
2001-07-01,1697.449951171875,1731.530029296875,1641.760009765625,1731.530029296875,0
2001-08-01,1591.1800537109375,1711.1700439453125,1584.77001953125,1704.239990234375,0
2001-09-01,1462.68994140625,1590.2900390625,1356.6099853515625,1590.2900390625,0
2001-10-01,1490.5799560546875,1553.260009765625,1459.3299560546875,1459.3299560546875,0
2001-11-01,1604.9200439453125,1629.760009765625,1524.9599609375,1524.9599609375,0
2001-12-01,1618.97998046875,1649.0,1577.5799560546875,1591.47998046875,0
2002-01-01,1595.3499755859375,1653.68994140625,1553.22998046875,1628.510009765625,0
2002-02-01,1564.5899658203125,1584.06005859375,1525.260009765625,1584.06005859375,0
2002-03-01,1623.4300537109375,1655.43994140625,1600.02001953125,1600.02001953125,0
2002-04-01,1525.0,1622.22998046875,1508.75,1622.22998046875,0
2002-05-01,1513.77001953125,1569.1700439453125,1486.5699462890625,1538.6500244140625,0
2002-06-01,1405.93994140625,1489.8800048828125,1382.780029296875,1476.260009765625,0
2002-07-01,1296.3399658203125,1405.199951171875,1133.989990234375,1375.8800048828125,0
2002-08-01,1304.8599853515625,1370.8499755859375,1187.0699462890625,1258.219970703125,0
2002-09-01,1163.0400390625,1296.25,1163.0400390625,1250.6800537109375,0
2002-10-01,1265.4100341796875,1284.72998046875,1108.9100341796875,1209.5899658203125,0
2002-11-01,1339.8900146484375,1343.469970703125,1252.4200439453125,1287.1300048828125,0
2002-12-01,1261.1800537109375,1337.3499755859375,1254.6600341796875,1337.3499755859375,0
2003-01-01,1228.1400146484375,1336.25,1212.22998046875,1303.1700439453125,0
2003-02-01,1209.7099609375,1234.7900390625,1174.4300537109375,1234.7900390625,0
2003-03-01,1221.4599609375,1289.739990234375,1152.1500244140625,1200.5999755859375,0
2003-04-01,1322.0699462890625,1324.6800537109375,1236.300048828125,1236.300048828125,0
2003-05-01,1391.719970703125,1391.719970703125,1321.3900146484375,1321.3900146484375,0
2003-06-01,1409.47998046875,1462.47998046875,1396.699951171875,1396.699951171875,0
2003-07-01,1434.3299560546875,1458.510009765625,1416.8800048828125,1421.030029296875,0
2003-08-01,1462.300048828125,1462.300048828125,1398.4200439453125,1419.6400146484375,0
2003-09-01,1446.77001953125,1509.469970703125,1446.77001953125,1482.6099853515625,0
2003-10-01,1528.6199951171875,1528.6199951171875,1479.22998046875,1479.22998046875,0
2003-11-01,1542.0699462890625,1542.3900146484375,1505.760009765625,1540.7099609375,0
2003-12-01,1622.93994140625,1622.93994140625,1544.31005859375,1559.5,0
2004-01-01,1652.72998046875,1687.43994140625,1618.050048828125,1618.050048828125,0
2004-02-01,1675.699951171875,1693.030029296875,1646.2900390625,1658.7900390625,0
2004-03-01,1650.4200439453125,1693.760009765625,1598.8499755859375,1691.9000244140625,0
2004-04-01,1624.510009765625,1686.239990234375,1624.510009765625,1659.1600341796875,0
2004-05-01,1646.800048828125,1647.6500244140625,1592.22998046875,1639.4599609375,0
2004-06-01,1678.8299560546875,1682.75,1641.4300537109375,1647.5699462890625,0
2004-07-01,1623.260009765625,1661.530029296875,1596.47998046875,1661.530029296875,0
2004-08-01,1629.8299560546875,1634.8299560546875,1567.949951171875,1630.47998046875,0
2004-09-01,1647.47998046875,1668.3900146484375,1630.6700439453125,1632.8199462890625,0
2004-10-01,1672.6500244140625,1688.8299560546875,1619.47998046875,1672.489990234375,0
2004-11-01,1740.3299560546875,1754.3299560546875,1673.1099853515625,1673.1099853515625,0
2004-12-01,1799.550048828125,1801.97998046875,1745.8399658203125,1766.9000244140625,0
2005-01-01,1755.6800537109375,1784.9599609375,1729.3299560546875,1784.9599609375,0
2005-02-01,1792.6300048828125,1804.1700439453125,1762.760009765625,1767.7900390625,0
2005-03-01,1760.8900146484375,1825.699951171875,1737.93994140625,1802.7900390625,0
2005-04-01,1727.489990234375,1777.3499755859375,1697.739990234375,1749.449951171875,0
2005-05-01,1782.4599609375,1793.3399658203125,1725.1500244140625,1735.4300537109375,0
2005-06-01,1784.989990234375,1822.3499755859375,1783.449951171875,1799.1500244140625,0
2005-07-01,1851.3699951171875,1865.6400146484375,1789.8499755859375,1789.8499755859375,0
2005-08-01,1834.47998046875,1868.06005859375,1810.52001953125,1853.1300048828125,0
2005-09-01,1849.3299560546875,1866.739990234375,1820.489990234375,1836.3699951171875,0
2005-10-01,1818.5,1846.1700439453125,1772.3599853515625,1846.1700439453125,0
2005-11-01,1887.280029296875,1914.4100341796875,1812.1099853515625,1812.1099853515625,0
2005-12-01,1887.93994140625,1923.43994140625,1887.93994140625,1910.22998046875,0
2006-01-01,1937.9300537109375,1958.56005859375,1909.3499755859375,1918.9599609375,0
2006-02-01,1943.18994140625,1963.5799560546875,1900.5799560546875,1941.75,0
2006-03-01,1967.3800048828125,1985.68994140625,1931.72998046875,1959.77001953125,0
2006-04-01,1993.7900390625,1994.22998046875,1954.25,1971.9300537109375,0
2006-05-01,1936.4100341796875,2017.3399658203125,1914.3800048828125,1985.550048828125,0
2006-06-01,1939.030029296875,1964.1099853515625,1866.9200439453125,1960.280029296875,0
2006-07-01,1951.0,1954.489990234375,1885.8199462890625,1954.489990234375,0
2006-08-01,1997.4200439453125,1998.0799560546875,1936.300048828125,1942.219970703125,0
2006-09-01,2048.889892578125,2053.929931640625,1982.9300537109375,2008.469970703125,0
2006-10-01,2115.64990234375,2132.389892578125,2041.989990234375,2041.989990234375,0
2006-11-01,2155.889892578125,2162.64990234375,2095.679931640625,2100.3701171875,0
2006-12-01,2186.1298828125,2199.14990234375,2149.85009765625,2149.85009765625,0
2007-01-01,2219.18994140625,2221.56005859375,2173.2900390625,2183.919921875,0
2007-02-01,2175.780029296875,2255.47998046875,2163.110107421875,2231.610107421875,0
2007-03-01,2200.1201171875,2225.260009765625,2125.340087890625,2170.169921875,0
2007-04-01,2297.580078125,2317.5,2205.85009765625,2205.85009765625,0
2007-05-01,2377.75,2377.75,2303.679931640625,2303.679931640625,0
2007-06-01,2338.25,2391.1298828125,2316.6298828125,2386.6298828125,0
2007-07-01,2265.75,2417.5,2265.75,2363.280029296875,0
2007-08-01,2299.7099609375,2333.239990234375,2193.39990234375,2282.300048828125,0
2007-09-01,2385.719970703125,2392.919921875,2266.510009765625,2323.830078125,0
2007-10-01,2423.669921875,2447.030029296875,2346.780029296875,2417.43994140625,0
2007-11-01,2322.340087890625,2379.050048828125,2205.489990234375,2360.2099609375,0
2007-12-01,2306.22998046875,2378.60009765625,2269.239990234375,2308.739990234375,0
2008-01-01,2167.89990234375,2273.409912109375,2060.14990234375,2273.409912109375,0
2008-02-01,2097.47998046875,2194.429931640625,2087.050048828125,2194.429931640625,0
2008-03-01,2088.419921875,2135.5400390625,2008.7099609375,2098.639892578125,0
2008-04-01,2190.1298828125,2209.25,2098.919921875,2163.3798828125,0
2008-05-01,2218.5,2258.739990234375,2179.050048828125,2228.090087890625,0
2008-06-01,2031.469970703125,2225.739990234375,2028.8900146484375,2195.27001953125,0
2008-07-01,2014.3900146484375,2040.81005859375,1929.8499755859375,2039.6600341796875,0
2008-08-01,2043.530029296875,2076.590087890625,1985.22998046875,2003.1600341796875,0
2008-09-01,1861.43994140625,2035.239990234375,1765.719970703125,2035.239990234375,0
2008-10-01,1548.81005859375,1853.260009765625,1356.780029296875,1853.260009765625,0
2008-11-01,1437.6800537109375,1608.0,1206.0400390625,1544.9100341796875,0
2008-12-01,1452.97998046875,1466.8699951171875,1309.3900146484375,1309.3900146484375,0
2009-01-01,1330.510009765625,1503.8699951171875,1296.6300048828125,1499.1700439453125,0
2009-02-01,1188.8399658203125,1403.18994140625,1188.8399658203125,1329.81005859375,0
2009-03-01,1292.97998046875,1349.3699951171875,1095.0400390625,1133.4300537109375,0
2009-04-01,1416.72998046875,1442.2900390625,1270.1800537109375,1293.22998046875,0
2009-05-01,1495.969970703125,1510.800048828125,1405.77001953125,1416.75,0
2009-06-01,1498.93994140625,1557.8499755859375,1448.77001953125,1495.969970703125,0
2009-07-01,1612.31005859375,1627.3299560546875,1418.5,1499.1099853515625,0
2009-08-01,1670.52001953125,1701.3399658203125,1600.1199951171875,1612.3199462890625,0
2009-09-01,1732.8599853515625,1770.02001953125,1624.2099609375,1670.5899658203125,0
2009-10-01,1700.6700439453125,1807.0799560546875,1672.050048828125,1732.6800537109375,0
2009-11-01,1802.6800537109375,1830.1400146484375,1689.489990234375,1700.719970703125,0
2009-12-01,1837.5,1862.18994140625,1787.72998046875,1803.0999755859375,0
2010-01-01,1771.4000244140625,1896.97998046875,1767.25,1867.06005859375,0
2010-02-01,1826.27001953125,1838.4100341796875,1723.4599609375,1796.6700439453125,0
2010-03-01,1936.47998046875,1954.530029296875,1826.27001953125,1826.27001953125,0
2010-04-01,1967.050048828125,2021.4100341796875,1938.0799560546875,1938.0799560546875,0
2010-05-01,1809.97998046875,1997.6600341796875,1727.9000244140625,1967.510009765625,0
2010-06-01,1715.22998046875,1881.4200439453125,1711.1800537109375,1810.010009765625,0
2010-07-01,1835.4000244140625,1867.280029296875,1682.2099609375,1715.22998046875,0
2010-08-01,1752.550048828125,1882.43994140625,1735.5699462890625,1837.68994140625,0
2010-09-01,1908.949951171875,1935.219970703125,1754.8599853515625,1754.8599853515625,0
2010-10-01,1981.5899658203125,2002.5799560546875,1893.18994140625,1911.0999755859375,0
2010-11-01,1981.8399658203125,2055.75,1966.8199462890625,1983.550048828125,0
2010-12-01,2114.2900390625,2122.18994140625,1986.3499755859375,1986.3499755859375,0
2011-01-01,2164.39990234375,2192.139892578125,2115.969970703125,2115.969970703125,0
2011-02-01,2238.550048828125,2265.6298828125,2165.77001953125,2165.77001953125,0
2011-03-01,2239.43994140625,2249.169921875,2121.93994140625,2239.1201171875,0
2011-04-01,2305.760009765625,2307.320068359375,2188.469970703125,2239.449951171875,0
2011-05-01,2279.659912109375,2317.550048828125,2221.909912109375,2305.760009765625,0
2011-06-01,2241.659912109375,2279.659912109375,2133.969970703125,2279.659912109375,0
2011-07-01,2196.080078125,2303.72998046875,2180.070068359375,2241.659912109375,0
2011-08-01,2076.780029296875,2221.739990234375,1901.050048828125,2196.60009765625,0
2011-09-01,1930.7900390625,2094.489990234375,1900.5699462890625,2077.159912109375,0
2011-10-01,2141.81005859375,2208.8798828125,1834.2099609375,1930.4300537109375,0
2011-11-01,2137.080078125,2184.080078125,1984.1800537109375,2137.8798828125,0
2011-12-01,2158.93994140625,2178.429931640625,2062.530029296875,2137.080078125,0
2012-01-01,2255.68994140625,2291.580078125,2158.929931640625,2158.929931640625,0
2012-02-01,2353.22998046875,2374.110107421875,2255.760009765625,2255.760009765625,0
2012-03-01,2430.669921875,2448.159912109375,2309.510009765625,2353.22998046875,0
2012-04-01,2415.419921875,2454.6298828125,2344.159912109375,2430.679931640625,0
2012-05-01,2270.25,2445.47998046875,2236.72998046875,2415.409912109375,0
2012-06-01,2363.7900390625,2364.469970703125,2194.889892578125,2270.25,0
2012-07-01,2396.6201171875,2418.090087890625,2301.929931640625,2364.090087890625,0
2012-08-01,2450.60009765625,2483.8701171875,2354.1298828125,2396.610107421875,0
2012-09-01,2513.929931640625,2571.340087890625,2433.2900390625,2450.5400390625,0
2012-10-01,2467.510009765625,2567.679931640625,2451.699951171875,2514.320068359375,0
2012-11-01,2481.820068359375,2506.340087890625,2351.85009765625,2467.510009765625,0
2012-12-01,2504.43994140625,2540.68994140625,2450.780029296875,2481.820068359375,0
2013-01-01,2634.159912109375,2654.1201171875,2504.449951171875,2504.449951171875,0
2013-02-01,2669.919921875,2696.260009765625,2616.669921875,2634.159912109375,0
2013-03-01,2770.050048828125,2771.929931640625,2646.72998046875,2669.919921875,0
2013-04-01,2823.419921875,2823.419921875,2714.22998046875,2770.06005859375,0
2013-05-01,2889.4599609375,2987.60009765625,2794.639892578125,2823.429931640625,0
2013-06-01,2850.659912109375,2933.989990234375,2768.159912109375,2891.179931640625,0
2013-07-01,2995.719970703125,3018.260009765625,2848.610107421875,2856.8798828125,0
2013-08-01,2908.9599609375,3038.6298828125,2898.570068359375,3002.580078125,0
2013-09-01,3000.179931640625,3085.02001953125,2909.89990234375,2914.419921875,0
2013-10-01,3138.090087890625,3171.199951171875,2939.669921875,3001.919921875,0
2013-11-01,3233.719970703125,3247.56005859375,3122.469970703125,3141.949951171875,0
2013-12-01,3315.590087890625,3317.239990234375,3169.1298828125,3235.179931640625,0
2014-01-01,3200.949951171875,3321.889892578125,3179.25,3311.580078125,0
2014-02-01,3347.3798828125,3362.6201171875,3121.85009765625,3201.1201171875,0
2014-03-01,3375.510009765625,3395.0,3302.570068359375,3344.360107421875,0
2014-04-01,3400.4599609375,3421.22998046875,3273.739990234375,3378.659912109375,0
2014-05-01,3480.2900390625,3481.10009765625,3358.8798828125,3401.47998046875,0
2014-06-01,3552.179931640625,3565.47998046875,3466.989990234375,3481.14990234375,0
2014-07-01,3503.18994140625,3612.27001953125,3503.18994140625,3556.56005859375,0
2014-08-01,3643.330078125,3644.830078125,3458.43994140625,3501.610107421875,0
2014-09-01,3592.25,3676.159912109375,3577.030029296875,3644.77001953125,0
2014-10-01,3679.989990234375,3680.219970703125,3319.830078125,3591.02001953125,0
2014-11-01,3778.9599609375,3792.14990234375,3648.969970703125,3680.31005859375,0
2014-12-01,3769.43994140625,3832.3701171875,3608.739990234375,3775.8701171875,0
2015-01-01,3656.280029296875,3794.52001953125,3642.5,3776.489990234375,0
2015-02-01,3866.419921875,3893.43994140625,3630.699951171875,3659.449951171875,0
2015-03-01,3805.27001953125,3890.52001953125,3750.2900390625,3867.97998046875,0
2015-04-01,3841.780029296875,3915.3701171875,3769.8798828125,3805.27001953125,0
2015-05-01,3891.179931640625,3939.4599609375,3811.27001953125,3845.22998046875,0
2015-06-01,3815.85009765625,3937.3701171875,3803.31005859375,3893.8798828125,0
2015-07-01,3895.800048828125,3947.72998046875,3781.6298828125,3823.97998046875,0
2015-08-01,3660.75,3913.72998046875,3464.030029296875,3897.010009765625,0
2015-09-01,3570.169921875,3755.469970703125,3480.5400390625,3657.0400390625,0
2015-10-01,3871.330078125,3899.1298828125,3522.14990234375,3569.719970703125,0
2015-11-01,3882.840087890625,3940.510009765625,3765.580078125,3873.93994140625,0
2015-12-01,3821.60009765625,3928.489990234375,3723.719970703125,3887.860107421875,0
2016-01-01,3631.9599609375,3811.739990234375,3391.77001953125,3811.739990234375,0
2016-02-01,3627.06005859375,3684.389892578125,3393.429931640625,3625.889892578125,0
